seq,sido_cd,sido_nm,gugun_cd,gugun_nm,code_order,view_yn,store_num,sido,gugun,address,new_img_nm,p_pro_seq,p_view_yn,p_sido_cd,p_gugun_cd,p_store_nm,p_theme_cd,p_wireless_yn,p_smoking_yn,p_book_yn,p_music_yn,p_terrace_yn,p_table_yn,p_takeout_yn,p_parking_yn,p_dollar_assent,p_card_recharge,p_subway_yn,stb_store_file_renew,stb_store_theme_renew,stb_store_time_renew,stb_store_lsm,s_code,s_name,tel,dlvry_call_cntr_phno,fax,sido_code,sido_name,gugun_code,gugun_name,addr,park_info,new_state,theme_state,new_bool,search_text,ins_lat,ins_lng,in_distance,out_distance,all_search_cnt,addr_search_cnt,store_search_cnt,rowCount,store_nm,store_cd,s_biz_code,new_icon,set_user,favorites,map_desc,notice,defaultimage,etcimage,in_biz_cd,in_store_cd,in_favorites,in_user_id,in_biz_cds,in_biz_arr,in_biz_arrdata,in_scodes,in_scode_arr,in_scode_arrdata,disp,set_date,hlytag,hlytag_msg,vSal,istart,iend,open_dt,gold_card,ip_lat,ip_long,espresso,new_store,premiere_food,doro_address,cold_blew,my_siren_order_store_yn,whcroad_yn,skuNo,skuName,skuImgUrl,stock_count,store_area_name,store_area_code,is_open,ev_open_yn,option,gift_stock_yn,lat,lot,t20,t04,t03,t01,t12,t09,t06,t10,p10,p50,p20,p60,p30,p70,p40,p80,t22,t21,p90,p01,t05,t30,t36,t27,t29,t43,t48,z9999,t64,t66,p02
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1977,광양LF,1522-3232,,061-815-4705,12,전남,1204,광양시,"전라남도 광양시 광양읍 덕례리 1834 광양LF스퀘어, 1층",,,T05@T08@T16@T17@T20@T21@T30@T32@T34@T36@@T51@T52@T56@T61@T65@T70@P40@T09,0,,,,0,294.25,-1,-1,-1,30,,0,4284,N,,0,,,/upload/store/2022/08/[4284]_20220819094839_obc9m.jpg,,,,,,0,,,0,,,,,,,,1,60,20220512,0,,,,,,전라남도 광양시 광양읍 순광로 466 ,,N,WHCROAD,,,,0,,A10,,,,,34.963281,127.566205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,2435,광양LF스퀘어3F,1522-3232,,--,12,전남,1204,광양시,전라남도 광양시 광양읍 덕례리 1834 광양LF스퀘어 3층,,,T05@T08@T16@T17@T20@T21@T30@T32@T34@T36@T43@T56@T61@T65@T67@T70@T71@P40@T09,0,,,,0,294.35,-1,-1,-1,30,,0,4673,N,,0,,,/upload/store/2025/07/[4673]_20250730062907_pr3oz.jpg,,,,,,0,,,0,,,,,,,,1,60,20250731,0,,,,,,전라남도 광양시 광양읍 순광로 466 광양LF스퀘어 3층,,N,WHCROAD,,,,0,,A10,,,,,34.9622776103799,127.56548433727285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,2079,광양마동DT,1522-3232,,061-793-4223,12,전남,1204,광양시,전라남도 광양시 마동 421-2,,,Z9999@T01@T05@T08@T16@T17@T20@T21@T30@T32@T34@@T36@T43@T51@T52@T56@T61@T65@T70@T71@T09,0,,,,0,299.24,-1,-1,-1,30,,0,4222,N,,0,,,/upload/store/2023/02/[4222]_20230221114950_7oh7y.jpg,,,,,,0,,,0,,,,,,,,1,60,20230118,0,,,,,,전라남도 광양시 백운로 1267 (마동),,N,WHCROAD,,,,0,,A10,,,,,34.94026920941869,127.7057147110068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1518,목포터미널DT,1522-3232,,061-273-3719,12,전남,1206,목포시,전라남도 목포시 상동 135,,,Z9999@T01@T05@T08@T16@T17@T20@T30@T32@@@@@T52@T56@T61@@T65@T70@@P60@P70@T09,0,,,,0,310.66,-1,-1,-1,30,,0,3719,N,,0,,,/upload/store/2025/05/3719_20250530085411_kow7w.jpg,,,,,,0,,,0,,,,,,,,1,60,20190628,0,,,,,,전라남도 목포시 영산로 495 (상동),,N,WHCROAD,,,,0,,A10,,,,,34.8099730152699,126.41688876296378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1173,목포하당,1522-3232,,061-285-3409,12,전남,1206,목포시,전라남도 목포시 상동 828-4,,,Z9999@T02@T05@T08@T16@T17@T20@T30@T32@T34@T36@@@T43@T52@@T56@T61@T65@T70@T71@P70,0,,,,0,311.28,-1,-1,-1,30,,0,3408,N,,0,,,/upload/store/2017/07/[3408]_20170712111519_91lpa.jpg,,,,,,0,,,0,,,,,,,,1,60,20170224,0,,,,,,전라남도 목포시 백년대로 293 (상동),,N,WHCROAD,,,,0,,A10,,,,,34.803958,126.419806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1017,목포북항DT,1522-3232,,061-274-3202,12,전남,1206,목포시,"전라남도 목포시 산정동 1750-8, 1750-20, 1750-21",,,Z9999@T01@T05@T08@T16@T17@T20@T30@T32@@@T36@T43@T52@T56@T61@T65@T70@T71@P50@T09,0,,,,0,311.47,-1,-1,-1,30,,0,3201,N,,0,,,/upload/store/2021/11/[3201]_20211118045921_dqcbx.jpg,,,,,,0,,,0,,,,,,,,1,60,20151217,0,,,,,,전라남도 목포시 고하대로 694 (산정동),,N,WHCROAD,,,,0,,A10,,,,,34.8086337,126.37326580000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,796,목포옥암,1522-3232,,061-287-8785,12,전남,1206,목포시,전라남도 목포시 옥암동 968-2,,Y,T05@T08@T16@T17@T20@T21@T30@T32@@@@T43@T52@T61@T65@T70@T71,0,,,,0,310.8,-1,-1,-1,30,,0,9984,N,,0,,,/upload/store/2021/11/[9984]_20211115044205_1ec8t.jpg,,,,,,0,,,0,,,,,,,,1,60,20140625,0,,,,,,전라남도 목포시 백년대로375번길 1 (옥암동),,N,WHCROAD,,,,0,,A10,,,,,34.807386,126.4272671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,646,목포평화광장,1522-3232,,061-283-9637,12,전남,1206,목포시,전라남도 목포시 상동 1159-10번지,,Y,Z9999@T02@T05@T08@T16@T17@T20@T21@T30@T32@T34@@@T36@T43@T51@T52@@T56@T61@T64@T65@T70@T71@P50@T09,0,,,,0,311.83,-1,-1,-1,30,,0,9836,N,,0,,,/upload/store/2021/11/[9836]_20211109062519_luli1.jpg,,,,,,0,,,0,,,,,,,,1,60,20130725,0,,,,,,전라남도 목포시 미항로 137 (상동),,N,WHCROAD,,,,0,,A10,,,,,34.796986,126.43495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,2101,목포이마트,1522-3232,,061-285-4407,12,전남,1206,목포시,전라남도 목포시 옥암동 915-25 목포이마트,,,Z9999@T05@T08@T16@T17@T20@T21@T30@T32@T34@@T43@T51@@T61@T65@T70@T71@P90@T09,0,,,,0,310.37,-1,-1,-1,30,,0,4405,N,,0,,,/upload/store/2025/05/4405_20250527043352_qtjop.JPG,,,,,,0,,,0,,,,,,,,1,60,20230317,0,,,,,,전라남도 목포시 옥암로 138 (옥암동),,N,WHCROAD,,,,0,,A10,,,,,34.81171365521536,126.42370995144405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,2045,목포용해DT,1522-3232,,061-277-4223,12,전남,1206,목포시,전라남도 목포시 용해동 586-49,,,Z9999@T01@T05@T08@T16@T17@T20@T21@T30@T32@T34@@T51@T52@T56@T61@T65@T70@P90@T09,0,,,,0,309.66,-1,-1,-1,30,,0,4223,N,,0,,,/upload/store/2022/11/[4223]_20221101061447_fyk54.jpg,,,,,,0,,,0,,,,,,,,1,60,20221103,0,,,,,,전라남도 목포시 대양로 133 (용해동),,N,WHCROAD,,,,0,,A10,,,,,34.82215733585917,126.39423138771117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,2400,목포해안로,1522-3232,,--,12,전남,1206,목포시,전라남도 목포시 서산동 25,,,Z9999@T05@T08@T16@T17@T20@T21@T30@T32@T34@T36@T51@@T56@T61@T63@T65@T70@P50@P90@T09,0,,,,0,314.58,-1,-1,-1,30,,0,4491,N,,0,,,/upload/store/2025/05/4491_20250511024902_57db5.jpg,,,,,,0,,,0,,,,,,,,1,60,20250417,0,,,,,,전라남도 목포시 해안로 92 (서산동),,N,WHCROAD,,,,0,,A10,,,,,34.7800525731563,126.37456142456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,860,목포남악,1522-3232,,061-283-8842,12,전남,1207,무안군,전라남도 무안군 삼향읍 남악리 2128,,Y,Z9999@T05@T08@T16@T17@T20@T21@T30@T32@T34@@@@T43@T51@T52@T56@T61@T65@T70@T71@T09,0,,,,0,309.71,-1,-1,-1,30,,0,3041,N,,0,,,/upload/store/2025/05/3041_20250528012534_jaqj8.jpg,,,,,,0,,,0,,,,,,,,1,60,20141128,0,,,,,,전라남도 무안군 남악3로82번길 11,,N,WHCROAD,,,,0,,A10,,,,,34.812982489899824,126.46162043256929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1753,전남도청DT,1522-3232,,061-287-3854,12,전남,1207,무안군,전라남도 무안군 삼향읍 남악리 2150,,,Z9999@T01@T08@T16@T17@T20@T21@T30@T32@T34@@@T43@T52@T56@T61@T65@T70@T09,0,,,,0,310.01,-1,-1,-1,30,,0,3854,N,,0,,,/upload/store/2025/05/3854_20250526102234_lstgk.jpg,,,,,,0,,,0,,,,,,,,1,60,20210122,0,,,,,,전라남도 무안군 삼향읍 남악3로 54,,N,WHCROAD,,,,0,,A10,,,,,34.81038647322748,126.4606045268247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,2461,무안오룡,1522-3232,,--,12,전남,1207,무안군,전라남도 무안군 일로읍 오룡리 428 웨스턴플라자 101 1층,,,Z9999@T05@T08@T16@T17@T20@T21@T30@T32@T34@T36@T43@@T55@T56@T61@@T65@@T70@T71@,0,,,,0,311.31,-1,-1,-1,30,,0,4685,N,,0,,,/upload/store/2025/10/4685_20251003035314_dyiwh.jpg,,,,,,0,,,0,,,,,,,,1,60,20250926,0,,,,,,전라남도 무안군 일로읍 오룡남로 132 웨스턴플라자 101 1층,,N,,,,,0,,A10,,,,,34.79585823398073,126.48294398403823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1447,순천연향,1522-3232,,061-722-3394,12,전남,1208,순천시,전라남도 순천시 연향동 1340,,,Z9999@T05@T08@T16@T17@T20@T21@T30@T32@@@T36@@T43@T52@@T56@T61@T64@T65@T70@T71@P90,0,,,,0,294.73,-1,-1,-1,30,,0,3393,N,,0,,,/upload/store/2018/12/[3393]_20181211085135_p4g5s.jpg,,,,,,0,,,0,,,,,,,,1,60,20181213,0,,,,,,전라남도 순천시 연향번영길 118 (연향동),,N,WHCROAD,,,,0,,A10,,,,,34.952252,127.518725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1183,순천신대,1522-3232,,061-723-3559,12,전남,1208,순천시,전라남도 순천시 해룡면 신대리 1989-1,,,Z9999@T05@T08@T16@T17@T20@T21@T30@T32@T34@@@@T36@T43@T52@@T56@T61@T64@T65@T70@T71,0,,,,0,297.27,-1,-1,-1,30,,0,3358,N,,0,,,/upload/store/2021/11/[3358]_20211114055807_ctzbu.JPG,,,,,,0,,,0,,,,,,,,1,60,20170316,0,,,,,,전라남도 순천시 해룡면 향매로 99 ,,N,,,,,0,,A10,,,,,34.933472016319136,127.55024227663804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1166,순천호수공원,1522-3232,,061-723-3372,12,전남,1208,순천시,"전라남도 순천시 왕지동 876-10 1,2층",,,Z9999@T05@T08@T16@T17@T20@T21@@T30@T32@T34@@@T36@@T43@T52@@T56@T61@T64@T65@T70@T71,0,,,,0,293.05,-1,-1,-1,30,,0,3379,N,,0,,,/upload/store/2021/11/[3379]_20211116090528_ygl53.jpg,,,,,,0,,,0,,,,,,,,1,60,20170119,0,,,,,,전라남도 순천시 왕지2길 17 (왕지동),,N,,,,,0,,A10,,,,,34.968146,127.523261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,402,순천조례,1522-3232,,061-727-8405,12,전남,1208,순천시,전라남도 순천시 조례동 1731-1 번지,,Y,Z9999@T02@T05@T08@T16@T17@T20@T21@T30@T32@@T36@@@T43@T52@@T61@T65@T70@T71@P01@P90@T09,0,,,,0,292.6,-1,-1,-1,30,,0,9604,N,,0,,,/upload/store/2021/11/[9604]_20211115085532_b8hld.jpg,,,,,,0,,,0,,,,,,,,1,60,20110624,0,,,,,,전라남도 순천시 비봉2길 9 (조례동),,N,,,,,0,,A10,,,,,34.971988529839166,127.52095821696358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1747,순천용당DT,1522-3232,,061-751-3873,12,전남,1208,순천시,전라남도 순천시 가곡동 336-1,,,Z9999@T01@T05@T08@T16@T17@T20@T30@T32@T34@T36@@T43@T52@@T56@T61@T65@T70@T71@T09,0,,,,0,291.19,-1,-1,-1,30,,0,3872,N,,0,,,/upload/store/2021/01/[3872]_20210113053247_fp9wt.jpg,,,,,,0,,,0,,,,,,,,1,60,20201218,0,,,,,,전라남도 순천시 중앙로 398 (가곡동),,N,WHCROAD,,,,0,,A10,,,,,34.9801606,127.4853980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,2056,순천팔마DT,1522-3232,,061-746-7911,12,전남,1208,순천시,전라남도 순천시 연향동 133,,,Z9999@T01@T05@T08@T16@T17@T20@T21@T30@T32@T34@T36@T51@T52@T56@T61@T65@T70@T09,0,,,,0,296.65,-1,-1,-1,30,,0,4171,N,,0,,,/upload/store/2023/01/[4171]_20230106043104_l33u9.jpg,,,,,,0,,,0,,,,,,,,1,60,20221130,0,,,,,,전라남도 순천시 백강로 23 (연향동),,N,WHCROAD,,,,0,,A10,,,,,34.9351333,127.5216868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1899,순천이마트,1522-3232,,061-745-4179,12,전남,1208,순천시,전라남도 순천시 덕암동 169 (주)이마트,,,T05@T08@T16@T17@T20@T30@T32@T34@T36@@T43@T51@T56@T61@T65@T70@T71@P40@T09,0,,,,0,295.64,-1,-1,-1,30,,0,4179,N,,0,,,/upload/store/2024/04/[4179]_20240417012359_r326h.jpg,,,,,,0,,,0,,,,,,,,1,60,20211209,0,,,,,,전라남도 순천시 팔마로 191 (덕암동),,N,WHCROAD,,,,0,,A10,,,,,34.942564239748876,127.50845173853791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,2406,순천왕지DT,1522-3232,,--,12,전남,1208,순천시,"전라남도 순천시 조례동 357-8,357-33, 산 43-14 총 3필지",,,Z9999@T01@T05@T08@T16@T17@T20@T21@T30@T32@T34@T36@T43@T51@T56@T61@T63@T65@T70@T71@P01@T09,0,,,,0,294.26,-1,-1,-1,30,,0,4517,N,,0,,,/upload/store/2025/05/4517_20250511040934_9a77y.jpg,,,,,,0,,,0,,,,,,,,1,60,20250514,0,,,,,,전라남도 순천시 순광로 95 (조례동),,N,WHCROAD,,,,0,,A10,,,,,34.9581451308006,127.530532399829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,2186,순천오천,1522-3232,,061-742-4471,12,전남,1208,순천시,전라남도 순천시 풍덕동 1757-1,,,Z9999@T05@T08@T16@T17@T20@T21@T30@T32@T34@T36@T43@T51@T52@@T56@T61@T64@T65@T70@T71@T09,0,,,,0,296.05,-1,-1,-1,30,,0,4470,N,,0,,,/upload/store/2023/09/[4470]_20230924011251_6zr05.png,,,,,,0,,,0,,,,,,,,1,60,20230925,0,,,,,,전라남도 순천시 순천만정원로 86 (풍덕동),,N,WHCROAD,,,,0,,A10,,,,,34.93713778929824,127.49539546780401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1520,여수해양공원,1522-3232,,061-662-3678,12,전남,1210,여수시,전라남도 여수시 종화동 497,,,Z9999@T05@T08@T16@T17@T20@T30@T32@@@T36@@T43@T52@T56@T61@T64@T65@T70@T71,0,,,,0,321.92,-1,-1,-1,30,,0,3677,N,,0,,,/upload/store/2019/06/[3677]_20190627110310_o97do.jpg,,,,,,0,,,0,,,,,,,,1,60,20190628,0,,,,,,전라남도 여수시 이순신광장로 192 (종화동),,N,WHCROAD,,,,0,,A10,,,,,34.738437,127.744285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1646,여수학동DT,1522-3232,,061-682-3768,12,전남,1210,여수시,"전라남도 여수시 학동 67-6, 18, 19",,,Z9999@T01@T05@T08@T16@T17@T20@T21@T30@T32@T34@T36@@@T43@T52@T56@T61@T65@T70@T71@P90,0,,,,0,317.89,-1,-1,-1,30,,0,3767,N,,0,,,/upload/store/2020/07/[3767]_20200723085745_hhhxu.jpg,,,,,,0,,,0,,,,,,,,1,60,20200521,0,,,,,,전라남도 여수시 도원로 271 (학동),,N,WHCROAD,,,,0,,A10,,,,,34.761510,127.660968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1271,여수웅천,1522-3232,,061-683-3511,12,전남,1210,여수시,"전라남도 여수시 웅천동 1696-3, 105,106,107,203호",,,Z9999@T05@T08@T16@T17@T20@T21@T30@T32@@@@T36@T43@T52@T61@T64@T65@T70@T71,0,,,,0,319.74,-1,-1,-1,30,,0,3510,N,,0,,,/upload/store/2017/09/[3510]_20170913110950_cu6vh.JPG,,,,,,0,,,0,,,,,,,,1,60,20170914,0,,,,,,전라남도 여수시 예울마루로 37-53 (웅천동),,N,,,,,0,,A10,,,,,34.746166,127.671046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1089,여수둔덕DT,1522-3232,,061-653-3262,12,전남,1210,여수시,전라남도 여수시 둔덕동 491-1,,,Z9999@T01@T05@T08@T16@T17@T20@T21@T30@T32@@T36@@@T43@T52@T56@T61@T65@T70@T71@T09,0,,,,0,317.73,-1,-1,-1,30,,0,3261,N,,0,,,/upload/store/2021/11/[3261]_20211115105131_4kheq.jpg,,,,,,0,,,0,,,,,,,,1,60,20160630,0,,,,,,전라남도 여수시 좌수영로 482 (둔덕동),,N,,,,,0,,A10,,,,,34.768947,127.697469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,745,여수여서,1522-3232,,061-654-8728,12,전남,1210,여수시,전라남도 여수시 여서동 213-6 1~2층,,Y,Z9999@T02@T05@T08@T16@T17@T20@T30@T32@@@T36@@T43@T51@T52@T61@T64@T65@T70@T71,0,,,,0,319.6,-1,-1,-1,30,,0,9927,N,,0,,,/upload/store/2022/06/[9927]_20220612041016_ofd0m.jpg,,,,,,0,,,0,,,,,,,,1,60,20140307,0,,,,,,전라남도 여수시 여문1로 49 (여서동),,N,,,,,0,,A10,,,,,34.752883,127.704195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,457,여수여천,1522-3232,,061-686-8453,12,전남,1210,여수시,전라남도 여수시 학동 84-5,,Y,Z9999@T05@T08@T16@T17@T20@T21@T30@T32@@@T36@@T43@T52@T56@T61@T64@T65@T70@T71,0,,,,0,318.18,-1,-1,-1,30,,0,9652,N,,0,,,/upload/store/2020/06/[9652]_20200601021725_0b14u.jpg,,,,,,0,,,0,,,,,,,,1,60,20111209,0,,,,,,전라남도 여수시 망마로 39 (학동),,N,,,,,0,,A10,,,,,34.75984,127.667034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,2158,더여수돌산DT,1522-3232,,061-642-4208,12,전남,1210,여수시,전라남도 여수시 돌산읍 우두리 697-20,,,T01@T05@T08@T16@T17@T20@T21@T30@T32@T34@T36@T47@T51@T56@T61@T61@T65@T70@T72@P01@P50@T09,0,,,,0,323.1,-1,-1,-1,30,,0,4207,N,,0,,,/upload/store/2023/08/[4207]_20230810123432_8vncu.jpg,,,,,,0,,,0,,,,,,,,1,60,20230811,0,,,,,,전라남도 여수시 돌산읍 돌산로 3549 ,,N,WHCROAD,,,,0,,A10,,,,,34.727515,127.743784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,2350,여수죽림,1522-3232,,--,12,전남,1210,여수시,"전라남도 여수시 소라면 죽림리 1180-3, 1180-1",,,Z9999@T05@T08@T16@T17@T20@T21@T30@T32@T34@T36@T43@T51@T52@T56@T61@T64@T65@T67@T70@T71@P90,0,,,,0,317.42,-1,-1,-1,30,,0,4605,N,,0,,,/upload/store/2024/11/[4605]_20241128082559_v5d6o.jpg,,,,,,0,,,0,,,,,,,,1,60,20241128,0,,,,,,전라남도 여수시 소라면 죽림중앙로 7-39 ,,N,,,,,0,,A10,,,,,34.7616208,127.6337952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1792,여수신월DT,1522-3232,,061-644-3853,12,전남,1210,여수시,전라남도 여수시 신월동 105-2,,,Z9999@T01@T02@T05@T08@T16@T17@T20@T30@T32@T34@@T36@T43@T52@T56@T61@T65@T70@T71@T09,0,,,,0,322.76,-1,-1,-1,30,,0,3853,N,,0,,,/upload/store/2021/09/[3853]_20210902070745_m7xp3.jpg,,,,,,0,,,0,,,,,,,,1,60,20210415,0,,,,,,전라남도 여수시 신월로 567 (신월동),,N,WHCROAD,,,,0,,A10,,,,,34.72469427,127.70887073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1777,여수마리나,1522-3232,,061-681-4058,12,전남,1210,여수시,전라남도 여수시 웅천동 1881-4,,,Z9999@T05@T08@T16@T17@T20@T21@T30@T32@T34@T36@@@T43@T52@T61@T64@T65@T70@T71@T09,0,,,,0,320.49,-1,-1,-1,30,,0,4057,N,,0,,,/upload/store/2021/03/[4057]_20210318061319_hclr9.jpg,,,,,,0,,,0,,,,,,,,1,60,20210318,0,,,,,,전라남도 여수시 웅천로 134 (웅천동),,N,WHCROAD,,,,0,,A10,,,,,34.74037053,127.67784699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1906,전남화순DT,1522-3232,,061-373-4028,12,전남,1216,화순군,전라남도 화순군 화순읍 신기리 334-1,,,Z9999@T01@T05@T08@T16@T17@T20@T30@T32@T34@T36@@T51@T52@T56@T61@T65@T70@P90@T09,0,,,,0,277.8,-1,-1,-1,30,,0,4027,N,,0,,,/upload/store/2023/03/[4027]_20230311085903_kvb55.jpg,,,,,,0,,,0,,,,,,,,1,60,20211216,0,,,,,,전라남도 화순군 화순읍 서양로 478 ,,N,WHCROAD,,,,0,,A10,,,,,35.0685265672376,126.988766609482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1142,전남나주,1522-3232,,061-336-3277,12,전남,1219,나주시,"전라남도 나주시 빛가람동 196-5 103,103,105,106호",,,Z9999@T05@T08@T16@T17@T20@T21@@T30@T32@T34@@@@T43@T52@@T56@T61@T64@T65@T70@T71,0,,,,0,283.43,-1,-1,-1,30,,0,3276,N,,0,,,/upload/store/2019/06/[3276]_20190618062518_cs5uo.JPG,,,,,,0,,,0,,,,,,,,1,60,20161216,0,,,,,,전라남도 나주시 상야1길 21 (빛가람동),,N,WHCROAD,,,,0,,A10,,,,,35.022514,126.788058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
